SERIES_CODE,שם סדרה,MAIN_SUBJECT,נושא ראשי,SUBJECT,נושא,PRICE_GROUP,קבוצת מחירים,FREQ,תדירות,ADJUSTMENT,ניכוי עונתיות,ACTIVITY_CBS_2011,סיווג ענפי למס 2011,ACTIVITY_CBS_1993,סיווג ענפי למס 1993,UNIT_MEASURE,יחידות מידה,CURRENCY_TRANS,מטבע העסקה,TIME_COLLECT,אופן חישוב בתקופת זמן,TRANSFORMATION,טרנספורמציה,CROC,סעיפים - טווחי שינוי,HIERARCHY,היררכיה,SHORT_TITLE,ORIGINAL_CODE,DATA_TYPE,סוג נתון,INTERNAL_PROCESS,עיבוד נתונים פנימי,DATA_SOURCE,מקור נתונים,UNIT_MULT,מכפיל יחידות,CONF_STATUS,סיווג סודיות,REF_AREA,מדינה,TIME_PERIOD,OBS_VALUE,RELEASE_STATUS,שחרור תצפית
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1978-02,0.00902802980246285,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1978-03,0.0101437964327304,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1978-04,0.0107347961254976,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1978-05,0.00984829658634675,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1978-06,0.00952222780199133,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1978-07,0.00985339142811812,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1978-08,0.0101743654082543,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1978-09,0.0114073130237419,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1978-10,0.0119269851570228,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1978-11,0.0142706046361108,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1978-12,0.0149074577546118,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1979-01,0.0156665866625521,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1979-02,0.0168078274641241,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1979-03,0.0170880428227459,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1979-04,0.0178981199981912,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1979-05,0.0187183868196273,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1979-06,0.0163289139148056,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1979-07,0.016553086201703,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1979-08,0.0179337837779344,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1979-09,0.0199564292768861,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1979-10,0.0222185315504971,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1979-11,0.0240781426384951,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1979-12,0.0266408396002611,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1980-01,0.0318375610081752,,
CP000000,מדד המחירים לצרכן - ירקות ופירות,CPI,מחירים לצרכן,CPI_5_0_3,"מדד המחירים לצרכן - ירקות ופירות - סה""כ",MAIN,מדדים כללים וקבוצות ראשיות,M,חודשי,N,נתון מקורי,_Z,לא רלוונטי,_Z,לא רלוונטי,I22_L,"מדד, בסיס 2022=100",_Z,לא רלוונטי,A,ממוצע התצפיות לאורך התקופה,_Z,לא רלוונטי,_Z,לא רלוונטי,CP_00,מדד המחירים לצרכן - ירקות ופירות,ירקות ופירות,CP000000,PRC_IND,מדד מחירים,NO_PRC,ללא עיבוד,CBS,"למ""ס",_Z,לא רלוונטי,F,לא סודי,IL,ישראל,1980-02,0.0354396022365032,,
